,MIN,MAX,MEAN,RMS,VAR,STD,POWER,PEAK,P2P,CREST FACTOR,SKEW,KURTOSIS,MAX_f,SUM_f,MEAN_f,VAR_f,PEAK_f,SKEW_f,KURTOSIS_f
0,-2.0,747.4070878082041,186.35971442241643,305.10629536117904,58359.908309418446,241.57795493260232,93089.85146902304,747.4070878082041,749.4070878082041,2.4496613120467994,[3.06983467e-07 1.29245962e+00],[-1.20000043  3.7314021 ],15.006398617734577,372359.4058760922,4.98019748924797,19.84995959755093,15.006398617734577,[3.06983467e-07 1.29245962e+00],[-1.20000043  3.7314021 ]
0,-2.0,788.7910813739422,196.9607567996134,322.000595248132,64890.843621074884,254.7368124576322,103684.38334015134,788.7910813739422,790.7910813739422,2.4496572149691334,[ 2.75635813e-07 -8.99120683e-01],[-1.20000038  2.74418901],15.806432690513084,414737.53336060536,5.261030208045025,22.15099348423467,15.806432690513084,[ 2.75635813e-07 -8.99120683e-01],[-1.20000038  2.74418901]
0,-1.71435546875,733.5300844501644,183.85561215095586,299.4410932275749,55862.08219392249,236.35160713209143,89664.96831332521,733.5300844501644,735.2444399189144,2.449664060946646,[ 3.18704678e-07 -1.45471967e+00],[-1.20000044  7.82978075],14.72118052459519,358659.8732533008,4.890105165430039,19.13840354129022,14.72118052459519,[ 3.18704678e-07 -1.45471967e+00],[-1.20000044  7.82978075]
0,0.0,664.582084017215,166.60396007825912,271.2932335593103,45843.13906130833,214.1101096662844,73600.01857506648,664.582084017215,664.582084017215,2.4496817532012782,[3.88221682e-07 2.61963811e-01],[-1.20000054 -0.83409567],13.342956541060028,294400.0743002659,4.430533263608624,15.710889994797236,13.342956541060028,[3.88221682e-07 2.61963811e-01],[-1.20000054 -0.83409567]
0,-2.0,611.971086067767,152.37137488145703,249.81559270564833,39190.79447560888,197.96664990752578,62407.83035887437,611.971086067767,613.971086067767,2.4496913080555296,[4.57793410e-07 2.71098357e-01],[-1.20000064  0.69670664],12.30829775702124,249631.32143549755,4.078410035215945,13.313541317329,12.30829775702124,[4.57793410e-07 2.71098357e-01],[-1.20000064  0.69670664]
0,-2.0,312.30108801737504,77.55929155946234,127.4764918021772,10234.812254984865,101.16724892466368,16250.255962190548,312.30108801737504,314.30108801737504,2.4498720007294805,[1.75571459e-06 7.54424187e-02],[-1.20000244  2.0604203 ],6.321037492251454,65001.023848762205,2.0796334735334723,3.4638193331043454,6.321037492251454,[1.75571459e-06 7.54424187e-02],[-1.20000244  2.0604203 ]
0,-1.80810546875,435.11509513164503,108.87271595450787,177.6131750955228,19693.171688201877,140.33236151437728,31546.439967512833,435.11509513164503,436.92320060039503,2.4497906469924553,[9.05086047e-07 6.60663301e-04],[-1.20000126  1.18895858],8.697150828419783,126185.75987005132,2.8952312745514712,6.7103915541048105,8.697150828419783,[9.05086047e-07 6.60663301e-04],[-1.20000126  1.18895858]
0,-2.0,248.99309111181674,61.79314847654112,101.63067835682185,6510.401584623921,80.68705958593311,10328.794783267776,248.99309111181674,250.99309111181674,2.4499796236487814,[2.76025336e-06 1.51495938e+00],[-1.20000383  8.80700562],4.9975891559108145,41315.179133071106,1.656848697989698,2.198914848468666,4.9975891559108145,[2.76025336e-06 1.51495938e+00],[-1.20000383  8.80700562]
0,-2.0,433.0090968316419,108.84031593417274,176.75568189252633,19396.356708641426,139.27080350397,31242.571081291957,433.0090968316419,435.0090968316419,2.4497605519404275,[ 9.13899861e-07 -7.36625454e-01],[-1.20000127  1.14180245],8.72289250196569,124970.28432516783,2.880561597021202,6.6431748014957135,8.72289250196569,[ 9.13899861e-07 -7.36625454e-01],[-1.20000127  1.14180245]
0,-2.0,551.9740888378385,137.581499922964,225.32119151184963,31840.970223267086,178.4403828264978,50769.63934431962,551.9740888378385,553.9740888378385,2.449721151988539,[5.62640840e-07 4.87566565e-01],[-1.20000078 -0.11820253],11.050591295010056,203078.5573772785,3.6768278783545503,10.821237921675328,11.050591295010056,[5.62640840e-07 4.87566565e-01],[-1.20000078 -0.11820253]
0,-2.0,506.25908943399764,126.12205022189447,206.6583719187053,26800.911131915847,163.7098382257946,42707.68268408992,506.25908943399764,508.25908943399764,2.449739077752671,[6.68755257e-07 1.10809541e+00],[-1.20000093  3.72734103],10.140338416412117,170830.73073635966,3.371836624355749,9.101078375752975,10.140338416412117,[6.68755257e-07 1.10809541e+00],[-1.20000093  3.72734103]
0,-2.0,651.5330915555951,162.8258700730851,265.96558846308494,44225.43028145788,210.29843147645653,70737.69424651505,651.5330915555951,653.5330915555951,2.449689432834374,[4.03911515e-07 8.34952236e-01],[-1.20000056  1.93947342],13.084473134269594,282950.77698606026,4.338671138770551,15.066224959182263,13.084473134269594,[4.03911515e-07 8.34952236e-01],[-1.20000056  1.93947342]
0,-2.0,578.9250954513035,145.16945303990428,236.32417194249916,34774.94414840293,186.48041223786194,55849.11424430791,578.9250954513035,580.9250954513035,2.4497074958213063,[ 5.11499879e-07 -1.89862100e-01],[-1.20000071  0.57247217],11.571370117999155,223396.45697723166,3.8527258722618596,11.881103294440933,11.571370117999155,[ 5.11499879e-07 -1.89862100e-01],[-1.20000071  0.57247217]
0,-1.422119140625,648.8580894252647,162.35112849090007,264.87315546232924,43799.89956230247,209.28425540948479,70157.78848457124,648.8580894252647,650.2802085658897,2.4496936591883,[ 4.07248780e-07 -1.46791171e+00],[-1.20000057  4.85717074],12.991031173913935,280631.1539382849,4.322190024924299,14.951806378578965,12.991031173913935,[ 4.07248780e-07 -1.46791171e+00],[-1.20000057  4.85717074]
0,-2.0,696.651085063149,173.9807179288549,284.38451922928493,50605.26456623176,224.95613920547214,80874.55477727152,696.651085063149,698.651085063149,2.449680056253253,[ 3.53320390e-07 -3.90227786e-01],[-1.20000049  2.32026354],13.94563038545261,323498.2191090861,4.6436928558378225,17.25833834696973,13.94563038545261,[ 3.53320390e-07 -3.90227786e-01],[-1.20000049  2.32026354]
0,-2.0,476.8200884024869,118.733393346936,194.64028549672307,23787.22204256763,154.23106704736122,37884.84073824586,476.8200884024869,478.8200884024869,2.4497502517818415,[7.53813191e-07 1.35764282e+00],[-1.20000105  3.09505969],9.580218121427626,151539.36295298347,3.1761268224552204,8.07550002505688,9.580218121427626,[7.53813191e-07 1.35764282e+00],[-1.20000105  3.09505969]
