,MIN,MAX,MEAN,RMS,VAR,STD,POWER,PEAK,P2P,CREST FACTOR,SKEW,KURTOSIS,MAX_f,SUM_f,MEAN_f,VAR_f,PEAK_f,SKEW_f,KURTOSIS_f
0,-2.0,579.059,145.2326309287532,236.40157985155963,34793.18986982587,186.52932710387893,55885.70695631332,579.059,581.059,2.4494717859483024,[ 1.26057047e-15 -1.91735231e-01],[-1.2         0.56974653],2.8942339253106275,223542.8278252532,0.9638125509849838,0.7431772373093524,2.8942339253106275,[ 1.26057047e-15 -1.91735231e-01],[-1.2         0.56974653]
0,-2.0,648.992,162.4141300990545,264.95056354750517,43820.45146830798,209.3333501100768,70198.80112414056,648.992,650.992,2.4494833727109127,[-1.42952528e-16 -1.48168499e+00],[-1.2         4.86938775],3.249028061972148,280795.20449656225,1.0811791696054178,0.9351708353134793,3.249028061972148,[-1.42952528e-16 -1.48168499e+00],[-1.2         4.86938775]
0,-2.0,696.785,174.04379159946643,284.46192809620305,50627.34714189093,225.0052158104139,80918.58853620938,696.785,698.785,2.4494842057189183,[-5.68137134e-16 -4.04312314e-01],[-1.2         2.49387278],3.487632747042419,323674.3541448377,1.1615553016796254,1.0793803731085927,3.487632747042419,[-5.68137134e-16 -4.04312314e-01],[-1.2         2.49387278]
0,-2.0,476.954,118.79664936170387,194.717692104243,23802.33571883516,154.28005612792327,37914.97961840279,476.954,478.954,2.4494641182613264,[1.83786004e-16 1.35819738e+00],[-1.2         3.09494118],2.3963403376494585,151659.91847361115,0.794663389051031,0.5052207548237247,2.3963403376494585,[1.83786004e-16 1.35819738e+00],[-1.2         3.09494118]
0,-2.0,699.207,174.66294027829244,285.45071489076315,50974.96792498941,225.77636706482238,81482.11063164777,699.207,701.207,2.449484143935579,[-3.65019185e-17  5.96099068e-01],[-1.2         3.68519113],3.499622039322625,325928.44252659107,1.1657621413478276,1.0872122470450942,3.499622039322625,[-3.65019185e-17  5.96099068e-01],[-1.2         3.68519113]
0,-2.0,609.708,153.01391191963933,248.91448059054636,38545.161406710344,196.32921689527095,61958.418647661485,609.708,611.708,2.4494677792689106,[ 6.42432798e-16 -4.13115563e-01],[-1.2        -0.02533652],3.057864173292123,247833.674590646,1.0159782672120803,0.8258134409452162,3.057864173292123,[ 6.42432798e-16 -4.13115563e-01],[-1.2        -0.02533652]
0,-2.0,579.539,144.39531776659672,236.5975070940698,35128.37257021196,187.42564544429868,55978.38036312841,579.539,581.539,2.449472131460703,[ 2.67311554e-16 -2.72792016e-01],[-1.2       -0.6329554],2.9100747794574726,223913.52145251364,0.9667446180424221,0.7477063746057566,2.9100747794574726,[ 2.67311554e-16 -2.72792016e-01],[-1.2       -0.6329554]
0,-0.83447265625,589.791,147.50904833311452,240.78173358748634,36216.92388925414,190.3074457010396,57975.84322939524,589.791,590.62547265625,2.4494839837412488,[1.04814978e-16 4.32636080e-01],[-1.2         0.61678524],2.9506131213240705,231903.37291758097,0.9827746682498516,0.7726853907204598,2.9506131213240705,[1.04814978e-16 4.32636080e-01],[-1.2         0.61678524]
0,-1.786377,561.185,140.33417821551095,229.1033950229137,32794.68403560247,181.093025916523,52488.365611025234,561.185,562.971377,2.4494835615328756,[ 3.19661779e-17 -2.68430891e-01],[-1.2         1.30432033],2.8067480622822014,209953.462444101,0.9350214766108246,0.6994193421442316,2.8067480622822014,[ 3.19661779e-17 -2.68430891e-01],[-1.2         1.30432033]
0,-2.0,480.235,119.61791450572932,196.05704780539887,24129.92052346849,155.3380845879995,38438.36599416845,480.235,482.235,2.449465629395118,[-1.49062579e-16  2.27523342e-01],[-1.2         0.23495541],2.412706721074951,153753.4639766738,0.8003990919991765,0.5125377300352533,2.412706721074951,[-1.49062579e-16  2.27523342e-01],[-1.2         0.23495541]
0,0.0,657.166,164.77599674847355,268.288325004547,44827.49622929251,211.7250486581418,71978.62533374545,657.166,657.166,2.449476696344734,[-2.12565167e-18  5.77002673e-01],[-1.2         0.25289485],3.29513917943739,287914.5013349819,1.0953650069050624,0.9598865542730709,3.29513917943739,[-2.12565167e-18  5.77002673e-01],[-1.2         0.25289485]
0,-1.529541,663.424,166.35843855710053,270.8432674387554,45680.9454377446,213.73101187648132,73356.07551690117,663.424,664.953541,2.449475692247056,[-7.61254528e-16 -1.11599075e+00],[-1.2         3.98932028],3.3266829981763903,293424.30206760473,1.1056926853506148,0.9780761180579001,3.3266829981763903,[-7.61254528e-16 -1.11599075e+00],[-1.2         3.98932028]
0,-2.0,514.419,128.00757956974329,210.01333308943381,27719.659648029326,166.4922209835322,44105.600075333474,514.419,516.419,2.4494587673675725,[2.03929509e-16 8.59323318e-01],[-1.2         2.49457443],2.59384321079404,176422.40030133392,0.8579520711821794,0.5889128072879348,2.59384321079404,[2.03929509e-16 8.59323318e-01],[-1.2         2.49457443]
